timestamp,depth,DOmg/L,Dopct,pH,cond,Turbidity,temp
1/4/2014 17:55,1.624,12.14,85.1,7.33,6.209,45.1,0.05
1/4/2014 18:10,1.577,12.16,85.1,7.38,6.119,42.4,0.03
1/4/2014 18:25,1.539,12.18,85.2,7.38,6.077,42.1,0.01
1/4/2014 18:40,1.507,12.14,84.9,7.33,6.08,40.5,0
1/4/2014 18:55,1.47,12.13,84.9,7.37,6.067,41.9,-0.01
1/4/2014 19:10,1.453,12.12,84.8,7.37,6.076,41.1,-0.02
1/4/2014 19:25,1.437,12.11,84.6,7.32,6.069,40.1,-0.03
1/4/2014 19:40,1.431,12.1,84.5,7.35,6.071,40.6,-0.03
1/4/2014 19:55,1.444,12.09,84.5,7.36,6.075,39.8,-0.04
1/4/2014 20:10,1.467,12.11,84.6,7.36,6.082,40.6,-0.05
1/4/2014 20:25,1.509,12.1,84.5,7.34,6.095,39.8,-0.06
1/4/2014 20:40,1.571,12.11,84.6,7.3,6.102,39.2,-0.07
1/4/2014 20:55,1.642,12.09,84.4,7.3,6.11,38,-0.08
1/4/2014 21:10,1.712,12.08,84.3,7.3,6.119,36.6,-0.11
1/4/2014 21:25,1.788,12.05,83.9,7.37,5.719,40.6,-0.09
1/4/2014 21:40,1.862,11.79,82.1,7.34,5.804,42.3,-0.12
1/4/2014 21:55,1.934,11.86,82.7,7.29,5.813,48.7,-0.1
1/4/2014 22:10,1.992,11.81,82.3,7.32,5.945,47.6,-0.11
1/4/2014 22:25,2.049,11.68,81.5,7.29,6.138,44.7,-0.1
1/4/2014 22:40,2.105,11.62,81.1,7.24,6.243,44.4,-0.1
1/4/2014 22:55,2.165,11.49,80.2,7.23,6.276,43.9,-0.11
1/4/2014 23:10,2.23,11.41,79.7,7.22,6.277,45.6,-0.1
1/4/2014 23:25,2.292,11.46,80,7.21,6.324,43.6,-0.11
1/4/2014 23:40,2.345,11.65,81.3,7.26,6.393,42.6,-0.11
1/4/2014 23:55,2.399,11.73,81.9,7.23,6.454,43.7,-0.11
1/5/2014 0:10,2.44,11.78,82.3,7.24,6.5,43.2,-0.1
1/5/2014 0:25,2.471,11.7,81.8,7.3,6.567,42.5,-0.09
1/5/2014 0:40,2.49,11.61,81.2,7.29,6.613,43.8,-0.09
1/5/2014 0:55,2.509,11.59,81,7.28,6.616,41.1,-0.1
1/5/2014 1:10,2.519,11.61,81.1,7.29,6.618,39.4,-0.11
1/5/2014 1:25,2.527,11.57,80.9,7.29,6.646,41.6,-0.1
1/5/2014 1:40,2.511,11.59,81,7.28,6.496,40.5,-0.1
1/5/2014 1:55,2.489,11.55,80.7,7.23,6.517,40,-0.09
1/5/2014 2:10,2.465,11.54,80.6,7.23,6.445,37.6,-0.09
1/5/2014 2:25,2.439,11.53,80.5,7.27,6.43,42.2,-0.08
1/5/2014 2:40,2.402,11.51,80.4,7.23,6.449,44.6,-0.07
1/5/2014 2:55,2.367,11.48,80.3,7.22,6.368,43.5,-0.02
1/5/2014 3:10,2.305,11.53,80.7,7.28,6.286,46.4,0
1/5/2014 3:25,2.232,11.49,80.6,7.28,6.321,43.5,0.08
1/5/2014 3:40,2.148,11.67,82.4,7.24,6.675,43.9,0.26
1/5/2014 3:55,2.064,11.9,83.5,7.31,6.434,44.9,0.06
1/5/2014 4:10,1.991,11.88,83.1,7.31,6.218,40.7,-0.01
1/5/2014 4:25,1.918,11.83,82.7,7.26,6.119,39.8,-0.02
1/5/2014 4:40,1.847,11.81,82.5,7.31,6.087,38.7,-0.03
1/5/2014 4:55,1.78,11.83,82.6,7.31,6.033,37.6,-0.04
1/5/2014 5:10,1.706,11.82,82.5,7.26,6.012,38.1,-0.05
1/5/2014 5:25,1.639,11.82,82.5,7.26,5.984,39.9,-0.06
1/5/2014 5:40,1.572,11.79,82.3,7.26,5.949,38.6,-0.08
1/5/2014 5:55,1.506,11.84,82.5,7.31,5.909,38,-0.09
1/5/2014 6:10,1.45,11.83,82.4,7.31,5.859,36.2,-0.1
1/5/2014 6:25,1.4,11.83,82.4,7.26,5.826,36.7,-0.12
1/5/2014 6:40,1.359,11.84,82.4,7.31,5.811,37.2,-0.11
1/5/2014 6:55,1.32,11.87,82.6,7.3,5.806,37.6,-0.12
1/5/2014 7:10,1.288,11.86,82.5,7.26,5.788,35.5,-0.13
1/5/2014 7:25,1.27,11.92,83,7.26,5.765,34.3,-0.14
1/5/2014 7:40,1.249,11.96,83.2,7.26,5.74,34,-0.14
1/5/2014 7:55,1.235,11.93,83,7.26,5.729,32.6,-0.14
1/5/2014 8:10,1.219,11.88,82.6,7.27,5.701,36.1,-0.15
1/5/2014 8:25,1.231,11.96,83.1,7.32,5.664,36.5,-0.15
1/5/2014 8:40,1.258,12.03,83.7,7.27,5.639,36.1,-0.15
1/5/2014 8:55,1.317,12,83.4,7.31,5.625,34.4,-0.15
1/5/2014 9:10,1.394,12.06,83.9,7.31,5.611,35.6,-0.15
1/5/2014 9:25,1.477,12.11,84.2,7.28,5.59,36.5,-0.15
1/5/2014 9:40,1.579,12.16,84.6,7.28,5.578,39.5,-0.13
1/5/2014 9:55,1.673,12.15,84.7,7.29,5.527,40.8,-0.06
1/5/2014 10:10,1.766,11.53,80.3,7.27,5.461,42.1,-0.09
1/5/2014 10:25,1.843,11.64,81.2,7.32,5.449,41.6,-0.03
1/5/2014 10:40,1.918,11.33,78.9,7.29,5.545,42.3,-0.08
1/5/2014 10:55,1.993,11.34,79,7.28,5.547,40.1,-0.07
1/5/2014 11:10,2.075,11.28,78.6,7.28,5.613,41.7,-0.07
1/5/2014 11:25,2.153,11.35,79,7.22,5.684,38.8,-0.1
1/5/2014 11:40,2.228,11.67,81.3,7.22,5.723,38.8,-0.09
1/5/2014 11:55,2.297,11.78,82,7.22,5.734,39,-0.1
1/5/2014 12:10,2.361,11.78,82.1,7.22,5.747,36.7,-0.09
1/5/2014 12:25,2.416,11.76,82,7.26,5.764,37,-0.08
1/5/2014 12:40,2.454,11.76,82,7.22,5.774,38.6,-0.08
1/5/2014 12:55,2.492,11.7,81.5,7.22,5.78,35.3,-0.08
1/5/2014 13:10,2.516,11.64,81.1,7.22,5.785,37.8,-0.09
1/5/2014 13:25,2.541,11.67,81.3,7.22,5.748,40.1,-0.09
1/5/2014 13:40,2.545,11.66,81.3,7.22,5.738,38.7,-0.09
1/5/2014 13:55,2.543,11.65,81.2,7.22,5.724,40.7,-0.08
1/5/2014 14:10,2.531,11.67,81.3,7.27,5.602,37.8,-0.07
1/5/2014 14:25,2.502,11.72,81.6,7.27,5.494,37.7,-0.07
1/5/2014 14:40,2.48,11.71,81.6,7.23,5.493,38,-0.07
1/5/2014 14:55,2.447,11.6,80.8,7.23,5.503,38.1,-0.07
1/5/2014 15:10,2.407,11.6,80.8,7.29,5.547,38,-0.07
1/5/2014 15:25,2.351,11.61,80.9,7.23,5.6,39.8,-0.05
1/5/2014 15:40,2.287,11.66,81.3,7.23,5.632,38.8,-0.04
1/5/2014 15:55,2.207,11.64,81.3,7.28,5.621,43,0.04
1/5/2014 16:10,2.126,11.78,82.5,7.27,5.847,44.8,0.07
1/5/2014 16:25,2.038,11.91,83.1,7.25,5.589,39.8,-0.03
1/5/2014 16:40,1.971,11.83,82.4,7.24,5.455,39.4,-0.04
1/5/2014 16:55,1.906,11.81,82.3,7.23,5.416,38,-0.06
1/5/2014 17:10,1.833,11.79,82.1,7.22,5.384,36.4,-0.07
1/5/2014 17:25,1.767,11.82,82.3,7.28,5.349,39.1,-0.07
1/5/2014 17:40,1.699,11.78,82,7.23,5.337,38.3,-0.08
1/5/2014 17:55,1.638,11.89,82.7,7.3,5.27,36.1,-0.09
1/5/2014 18:10,1.571,11.93,83,7.24,5.261,37.6,-0.09
1/5/2014 18:25,1.515,11.99,83.3,7.24,5.227,34.9,-0.1
1/5/2014 18:40,1.463,12.05,83.8,7.24,5.208,36.3,-0.1
1/5/2014 18:55,1.415,12.07,83.9,7.24,5.195,37.4,-0.11
1/5/2014 19:10,1.373,12.08,83.9,7.25,5.176,36.3,-0.11
1/5/2014 19:25,1.341,12.12,84.2,7.25,5.155,36.8,-0.11
1/5/2014 19:40,1.315,12.13,84.3,7.25,5.149,35.5,-0.11
1/5/2014 19:55,1.299,12.15,84.4,7.26,5.147,36,-0.11
1/5/2014 20:10,1.288,12.16,84.5,7.3,5.137,35.8,-0.11
1/5/2014 20:25,1.288,12.21,84.8,7.3,5.13,35.6,-0.11
1/5/2014 20:40,1.316,12.2,84.8,7.27,5.118,35,-0.11
1/5/2014 20:55,1.351,12.24,85.1,7.27,5.1,34.4,-0.11
1/5/2014 21:10,1.413,12.24,85,7.27,5.087,34.8,-0.11
1/5/2014 21:25,1.482,12.21,84.8,7.27,5.077,34.2,-0.11
1/5/2014 21:40,1.553,12.1,84,7.31,5.058,34.3,-0.11
1/5/2014 21:55,1.635,12.04,83.6,7.31,5.044,34.3,-0.11
1/5/2014 22:10,1.706,12.17,84.6,7.32,4.996,36.7,-0.07
1/5/2014 22:25,1.78,12.03,83.6,7.32,5.013,37.6,-0.06
1/5/2014 22:40,1.843,12,83.5,7.28,4.983,37.2,-0.03
1/5/2014 22:55,1.916,11.71,81.5,7.34,5.016,38.2,-0.06
1/5/2014 23:10,1.987,11.74,81.6,7.29,5.069,39,-0.07
1/5/2014 23:25,2.058,11.82,82.3,7.28,5.201,35.9,-0.06
1/5/2014 23:40,2.123,11.73,81.7,7.31,5.179,35.6,-0.02
1/5/2014 23:55,2.196,11.31,78.8,7.29,5.152,37.1,-0.01
1/6/2014 0:10,2.266,11.1,77.3,7.29,5.145,35,-0.01
1/6/2014 0:25,2.329,10.97,76.4,7.28,5.131,33.6,-0.03
1/6/2014 0:40,2.396,11.05,76.9,7.25,5.136,34.7,-0.03
1/6/2014 0:55,2.449,11.04,76.9,7.22,5.139,36,-0.03
1/6/2014 1:10,2.5,11.12,77.4,7.18,5.169,37.6,-0.05
1/6/2014 1:25,2.552,11.28,78.5,7.24,5.19,38.3,-0.07
1/6/2014 1:40,2.595,11.42,79.4,7.19,5.218,35.7,-0.08
1/6/2014 1:55,2.623,11.48,79.9,7.2,5.245,36,-0.08
1/6/2014 2:10,2.664,11.52,80.1,7.2,5.257,34.7,-0.09
1/6/2014 2:25,2.692,11.52,80.1,7.2,5.253,37.1,-0.09
1/6/2014 2:40,2.704,11.51,80.1,7.24,5.257,34.7,-0.09
1/6/2014 2:55,2.705,11.48,79.9,7.21,5.258,36.2,-0.08
1/6/2014 3:10,2.699,11.43,79.6,7.24,5.233,34.7,-0.06
1/6/2014 3:25,2.682,11.34,78.9,7.23,5.193,36.8,-0.05
1/6/2014 3:40,2.659,11.29,78.6,7.19,5.187,35.8,-0.05
1/6/2014 3:55,2.619,11.26,78.4,7.2,5.208,38.4,-0.05
1/6/2014 4:10,2.574,11.28,78.6,7.27,5.344,47.7,0
1/6/2014 4:25,2.513,11.7,82.1,7.26,5.893,55.9,0.14
1/6/2014 4:40,2.446,11.85,83.3,7.24,6.069,49.6,0.17
1/6/2014 4:55,2.377,11.81,82.9,7.29,5.974,45.6,0.16
1/6/2014 5:10,2.304,11.64,81.8,7.24,5.973,41.6,0.17
1/6/2014 5:25,2.227,11.69,82.6,7.28,6.57,41.2,0.32
1/6/2014 5:40,2.163,11.96,83.8,7.35,5.841,43.4,0.1
1/6/2014 5:55,2.102,11.96,83.6,7.34,5.572,41.5,0.06
1/6/2014 6:10,2.047,11.98,83.6,7.29,5.381,41,0.04
1/6/2014 6:25,1.997,11.88,82.9,7.27,5.349,37.7,0.03
1/6/2014 6:40,1.946,11.86,82.8,7.31,5.333,39.5,0.03
1/6/2014 6:55,1.904,11.88,82.8,7.26,5.301,38.5,0.01
1/6/2014 7:10,1.848,11.9,82.9,7.3,5.249,36.5,-0.01
1/6/2014 7:25,1.8,11.92,83.1,7.3,5.195,37.4,-0.01
1/6/2014 7:40,1.753,11.94,83.2,7.32,5.123,36.9,-0.02
1/6/2014 7:55,1.714,12,83.5,7.31,5.062,34.9,-0.03
1/6/2014 8:10,1.705,12,83.5,7.27,4.993,36.1,-0.03
1/6/2014 8:25,1.704,12.04,83.7,7.33,4.918,34.7,-0.04
1/6/2014 8:40,1.709,12,83.5,7.33,4.856,36.3,-0.04
1/6/2014 8:55,1.731,12.02,83.6,7.31,4.812,36.2,-0.04
1/6/2014 9:10,1.736,12.08,84,7.31,4.795,34.8,-0.04
1/6/2014 9:25,1.777,12.07,83.9,7.32,4.791,33.1,-0.04
1/6/2014 9:40,1.824,12,83.5,7.26,4.785,35,-0.03
1/6/2014 9:55,1.887,12,83.5,7.3,4.789,36.3,-0.01
1/6/2014 10:10,1.953,11.94,83.7,7.3,5.176,46.8,0.19
1/6/2014 10:25,2.041,11.44,80.4,7.25,5.191,48.6,0.32
1/6/2014 10:40,2.142,11.37,79.4,7.29,5.465,43.1,0.04
1/6/2014 10:55,2.233,11.67,81.9,7.25,5.577,48.9,0.18
1/6/2014 11:10,2.329,11.41,80.8,7.29,5.609,56.8,0.48
1/6/2014 11:25,2.409,11.45,80.3,7.29,5.678,46.3,0.14
1/6/2014 11:40,2.481,11.8,82.5,7.31,5.627,40.4,0.07
1/6/2014 11:55,2.546,11.79,82.6,7.26,5.573,49.5,0.12
1/6/2014 12:10,2.61,11.7,82,7.25,5.546,42.9,0.16
1/6/2014 12:25,2.668,11.51,81,7.23,5.564,44.6,0.27
1/6/2014 12:40,2.705,11.38,79.9,7.21,5.569,39.7,0.22
1/6/2014 12:55,2.753,11.38,79.9,7.25,5.567,37.9,0.22
1/6/2014 13:10,2.8,11.42,80.2,7.25,5.572,37.6,0.2
1/6/2014 13:25,2.846,11.48,80.6,7.19,5.564,36.7,0.2
1/6/2014 13:40,2.876,11.49,80.6,7.18,5.564,37.2,0.2
1/6/2014 13:55,2.901,11.47,80.5,7.18,5.561,37.2,0.2
1/6/2014 14:10,2.912,11.57,81.2,7.25,5.533,39.1,0.21
1/6/2014 14:25,2.913,11.64,82.1,7.25,6.002,48.5,0.29
1/6/2014 14:40,2.91,11.8,83.4,7.23,6.226,52.4,0.34
1/6/2014 14:55,2.874,11.87,83.9,7.29,6.214,45.6,0.34
1/6/2014 15:10,2.856,11.81,83.6,7.3,6.222,49.3,0.4
1/6/2014 15:25,2.839,11.54,81.8,7.25,6.489,45.3,0.43
1/6/2014 15:40,2.779,11.72,83.1,7.3,6.484,45.2,0.43
1/6/2014 15:55,2.719,11.77,83.4,7.31,6.39,43.5,0.39
1/6/2014 16:10,2.644,11.67,83.4,7.24,7.488,41.7,0.57
1/6/2014 16:25,2.569,11.63,83.7,7.24,8.44,37.4,0.67
1/6/2014 16:40,2.488,11.64,83.4,7.33,7.91,44.1,0.61
1/6/2014 16:55,2.385,11.75,83.6,7.37,7.116,47.9,0.46
1/6/2014 17:10,2.299,11.83,83.8,7.31,6.68,41.3,0.37
1/6/2014 17:25,2.215,11.85,83.9,7.29,6.537,40.7,0.37
1/6/2014 17:40,2.138,11.89,83.9,7.34,6.246,41.9,0.32
1/6/2014 17:55,2.087,11.95,84.3,7.31,6.166,45.4,0.28
1/6/2014 18:10,2.015,11.94,84.2,7.34,6.213,41.9,0.3
1/6/2014 18:25,1.951,11.9,83.9,7.34,6.081,41.3,0.26
1/6/2014 18:40,1.888,11.85,83.6,7.31,6.175,44.5,0.28
1/6/2014 18:55,1.832,11.84,83.4,7.36,6.034,45.3,0.24
1/6/2014 19:10,1.777,11.83,83.1,7.32,5.992,42.7,0.18
1/6/2014 19:25,1.73,11.81,82.9,7.31,5.866,38.7,0.17
1/6/2014 19:40,1.683,11.69,82.2,7.28,5.857,37.7,0.23
1/6/2014 19:55,1.656,11.37,79.9,7.3,5.905,37.6,0.19
1/6/2014 20:10,1.626,11.41,80.2,7.27,5.914,40,0.17
1/6/2014 20:25,1.591,11.51,80.8,7.27,5.878,39.6,0.15
1/6/2014 20:40,1.553,11.63,81.6,7.31,5.828,37.1,0.15
1/6/2014 20:55,1.525,11.57,81.2,7.24,5.796,35.7,0.16
1/6/2014 21:10,1.498,11.48,80.5,7.22,5.78,36.8,0.15
1/6/2014 21:25,1.482,11.5,80.6,7.27,5.669,39.5,0.1
1/6/2014 21:40,1.483,11.67,81.8,7.23,5.607,39.9,0.13
1/6/2014 21:55,1.513,11.29,79.1,7.3,5.487,39.4,0.16
1/6/2014 22:10,1.536,11.35,79.4,7.31,5.347,37.5,0.14
1/6/2014 22:25,1.571,11.32,79.2,7.25,5.311,38.1,0.11
1/6/2014 22:40,1.598,11.36,79.4,7.25,5.263,39,0.1
1/6/2014 22:55,1.629,11.26,78.9,7.28,5.241,37.6,0.18
1/6/2014 23:10,1.652,11.06,77.7,7.28,5.247,37.3,0.26
1/6/2014 23:25,1.67,11.12,78.1,7.29,5.197,40.5,0.24
1/6/2014 23:40,1.732,11.39,79.8,7.29,5.079,46.1,0.21
1/6/2014 23:55,1.785,11.37,79.7,7.29,5.211,41.2,0.19
1/7/2014 0:10,1.831,11.24,78.7,7.31,5.355,46,0.11
1/7/2014 0:25,1.862,11.5,79.8,7.34,5.127,71.4,-0.15
1/7/2014 0:40,1.885,11.56,80.1,7.33,5.109,61.6,-0.17
1/7/2014 0:55,1.905,11.48,79.7,7.29,5.385,50.1,-0.16
1/7/2014 1:10,1.953,11.58,80.3,7.27,5.663,47.1,-0.24
1/7/2014 1:25,1.98,11.47,79.6,7.29,5.597,49.6,-0.22
1/7/2014 1:40,2.037,11.5,79.7,7.26,5.231,54.4,-0.21
1/7/2014 1:55,2.08,11.53,79.9,7.25,5.283,53,-0.23
1/7/2014 2:10,2.117,11.31,78.4,7.27,5.302,47.5,-0.21
1/7/2014 2:25,2.138,11.34,78.7,7.22,5.485,43.1,-0.21
1/7/2014 2:40,2.19,11.27,78.2,7.19,5.723,40.9,-0.21
1/7/2014 2:55,2.22,11.25,78.1,7.23,5.625,48.2,-0.21
1/7/2014 3:10,2.242,11.26,78.1,7.22,5.573,44.4,-0.2
1/7/2014 3:25,2.251,11.3,78.4,7.16,5.508,40.5,-0.2
1/7/2014 3:40,2.275,11.32,78.5,7.16,5.459,41.7,-0.2
1/7/2014 3:55,2.268,11.19,77.7,7.14,5.451,40.8,-0.19
1/7/2014 4:10,2.232,11.62,80.6,7.22,5.123,61.9,-0.16
1/7/2014 4:25,2.188,11.7,81.1,7.25,5.116,46.4,-0.18
1/7/2014 4:40,2.149,11.52,79.9,7.28,5.111,43.3,-0.17
1/7/2014 4:55,2.107,11.59,80.3,7.26,5.092,43,-0.18
1/7/2014 5:10,2.037,11.47,79.5,7.2,5.08,42.5,-0.17
1/7/2014 5:25,1.968,11.45,79.4,7.17,5.053,40.4,-0.19
1/7/2014 5:40,1.898,11.55,80,7.21,5.006,43.4,-0.18
1/7/2014 5:55,1.797,11.64,80.6,7.22,4.957,45,-0.2
1/7/2014 6:10,1.701,11.87,82.2,7.22,4.855,40,-0.18
1/7/2014 6:25,1.615,11.8,81.7,7.18,4.797,39.1,-0.17
1/7/2014 6:40,1.531,11.77,81.5,7.17,4.771,37.2,-0.16
1/7/2014 6:55,1.465,11.79,81.7,7.17,4.763,33.6,-0.16
1/7/2014 7:10,1.399,11.72,81.2,7.22,4.735,39.9,-0.16
1/7/2014 7:25,1.326,11.78,81.6,7.2,4.72,37.9,-0.15
1/7/2014 7:40,1.26,11.77,81.5,7.16,4.716,38.2,-0.15
1/7/2014 7:55,1.194,11.73,81.3,7.17,4.715,36.9,-0.15
1/7/2014 8:10,1.142,11.68,81,7.21,4.718,37,-0.15
1/7/2014 8:25,1.099,11.63,80.6,7.22,4.721,36.8,-0.15
1/7/2014 8:40,1.059,11.48,79.6,7.21,4.727,36.6,-0.15
1/7/2014 8:55,1.024,11.44,79.3,7.22,4.734,35.7,-0.15
1/7/2014 9:10,1.007,11.48,79.5,7.16,4.736,35.1,-0.15
1/7/2014 9:25,0.99,11.41,79.1,7.19,4.738,35.8,-0.15
1/7/2014 9:40,0.982,11.27,78.1,7.14,4.738,36.9,-0.15
1/7/2014 9:55,0.975,11.19,77.6,7.19,4.742,35.4,-0.14
1/7/2014 10:10,0.983,11.19,77.6,7.13,4.738,35.6,-0.15
1/7/2014 10:25,0.994,11.36,78.7,7.19,4.685,37.5,-0.14
1/7/2014 10:40,1.018,11.92,82.5,7.21,4.63,36.6,-0.14
1/7/2014 10:55,1.038,11.98,82.9,7.19,4.58,35.7,-0.14
1/7/2014 11:10,1.071,12.04,83.4,7.21,4.538,35.9,-0.14
1/7/2014 11:25,1.107,12.09,83.7,7.21,4.504,35.2,-0.14
1/7/2014 11:40,1.139,12.07,83.6,7.22,4.482,34.3,-0.14
1/7/2014 11:55,1.19,12.05,83.5,7.28,4.465,36,-0.14
1/7/2014 12:10,1.251,12.18,84.3,7.24,4.416,39.4,-0.13
1/7/2014 12:25,1.306,12.43,86,7.31,4.287,40.7,-0.13
1/7/2014 12:40,1.363,12.54,86.8,7.33,4.253,38.5,-0.13
1/7/2014 12:55,1.381,11.67,80.8,7.26,4.201,40.4,-0.11
1/7/2014 13:10,1.419,11.35,78.5,7.26,4.147,42,-0.11
1/7/2014 13:25,1.458,11.68,80.8,7.26,4.111,39.3,-0.11
1/7/2014 13:40,1.506,11.68,80.9,7.22,4.197,37.6,-0.11
1/7/2014 13:55,1.543,11.67,80.8,7.25,4.271,42.6,-0.12
1/7/2014 14:10,1.585,11.81,81.7,7.25,4.347,42.5,-0.12
1/7/2014 14:25,1.648,11.94,82.7,7.21,4.56,45,-0.14
1/7/2014 14:40,1.691,12.06,83.5,7.21,4.688,44.2,-0.14
1/7/2014 14:55,1.728,12.01,83.2,7.2,4.697,41.4,-0.15
1/7/2014 15:10,1.783,11.92,82.6,7.25,4.771,43.7,-0.13
1/7/2014 15:25,1.811,11.86,82.2,7.24,4.683,44.6,-0.14
1/7/2014 15:40,1.839,11.76,82,7.25,4.792,40,0.08
1/7/2014 15:55,1.859,11.65,81.1,7.2,4.766,39.3,0.02
1/7/2014 16:10,1.879,11.89,82.6,7.25,4.018,46.3,0.03
1/7/2014 16:25,1.886,12.39,86.1,7.34,4.038,43.5,0.05
1/7/2014 16:40,1.891,12.37,85.3,7.31,3.216,46.6,-0.09
1/7/2014 16:55,1.884,12.62,87,7.39,2.757,47.9,-0.07
1/7/2014 17:10,1.87,12.01,83.2,7.33,2.495,44.8,0.13
1/7/2014 17:25,1.832,11.38,78.8,7.29,2.529,42.6,0.11
1/7/2014 17:40,1.785,11.37,78.7,7.32,2.543,42.1,0.13
1/7/2014 17:55,1.73,11.47,79.2,7.25,2.551,45,0.02
1/7/2014 18:10,1.668,11.67,80.5,7.24,2.863,47.3,-0.05
1/7/2014 18:25,1.603,12.06,83.2,7.26,3.394,41.9,-0.15
1/7/2014 18:40,1.538,12.01,82.8,7.19,3.521,41.7,-0.14
1/7/2014 18:55,1.465,11.97,82.6,7.26,3.649,42.4,-0.14
1/7/2014 19:10,1.4,11.91,82.2,7.21,3.758,41.5,-0.14
1/7/2014 19:25,1.34,11.9,82.2,7.2,3.717,39.6,-0.14
1/7/2014 19:40,1.274,11.95,82.5,7.19,3.696,38.8,-0.14
1/7/2014 19:55,1.195,11.93,82.4,7.2,3.724,41.9,-0.15
1/7/2014 20:10,1.14,11.94,82.4,7.2,3.779,37.4,-0.15
1/7/2014 20:25,1.079,11.92,82.3,7.2,3.788,38.1,-0.15
1/7/2014 20:40,1.018,11.89,82.1,7.2,3.811,39,-0.14
1/7/2014 20:55,0.967,11.87,82,7.2,3.842,38.5,-0.14
1/7/2014 21:10,0.913,11.88,82.1,7.21,3.868,37.8,-0.14
1/7/2014 21:25,0.871,11.89,82.1,7.25,3.901,37.5,-0.12
1/7/2014 21:40,0.843,11.93,82.5,7.2,3.931,37.5,-0.13
1/7/2014 21:55,0.816,12.01,83,7.2,3.977,35.5,-0.12
1/7/2014 22:10,0.789,12.05,83.3,7.25,3.991,36,-0.12
1/7/2014 22:25,0.767,12.02,83.1,7.2,4.011,34.9,-0.12
1/7/2014 22:40,0.761,12.01,83.1,7.27,4.024,34.8,-0.13
1/7/2014 22:55,0.781,11.98,82.9,7.21,4.026,33.7,-0.12
1/7/2014 23:10,1.154,12.35,84.9,7.31,1.91,58.6,-0.06
1/7/2014 23:25,1.106,12.22,84.2,7.33,2.603,33.7,-0.07
1/7/2014 23:40,1.108,12.22,84.2,7.33,2.604,33.9,-0.07
1/7/2014 23:55,1.109,12.23,84.2,7.33,2.605,33.8,-0.07
1/8/2014 0:10,1.111,12.22,84.2,7.33,2.607,33.7,-0.07
1/8/2014 0:25,1.113,12.22,84.2,7.33,2.608,33.7,-0.07
1/8/2014 0:40,1.115,12.22,84.2,7.33,2.609,33.6,-0.07
1/8/2014 0:55,1.116,12.22,84.2,7.33,2.609,33.7,-0.07
1/8/2014 1:10,1.118,12.21,84.1,7.33,2.61,33.4,-0.07
1/8/2014 1:25,1.119,12.24,84.4,7.33,2.611,33.4,-0.07
1/8/2014 1:40,1.12,12.21,84.1,7.33,2.612,33.3,-0.07
1/8/2014 1:55,1.122,12.21,84.1,7.33,2.614,33.2,-0.07
1/8/2014 2:10,1.124,12.2,84.1,7.32,2.614,33.2,-0.07
1/8/2014 2:25,1.125,12.2,84,7.32,2.614,33.2,-0.06
1/8/2014 2:40,1.127,12.2,84.1,7.32,2.614,32.8,-0.06
1/8/2014 2:55,1.128,12.2,84.1,7.32,2.614,30.7,-0.06
1/8/2014 3:10,1.129,12.2,84.1,7.32,2.614,32.1,-0.06
1/8/2014 3:25,1.132,12.2,84,7.32,2.614,32.6,-0.06
1/8/2014 3:40,1.131,12.19,84,7.32,2.615,32.3,-0.06
1/8/2014 3:55,1.134,12.18,83.9,7.32,2.616,32.5,-0.05
1/8/2014 4:10,1.134,12.18,84,7.32,2.617,31.1,-0.05
1/8/2014 4:25,1.136,12.18,84,7.32,2.618,31,-0.05
1/8/2014 4:40,1.138,12.18,83.9,7.32,2.618,32.2,-0.06
1/8/2014 4:55,1.139,12.19,84,7.32,2.619,33.1,-0.06
1/8/2014 5:10,1.141,12.19,84,7.32,2.621,33.4,-0.06
1/8/2014 5:25,1.143,12.18,83.9,7.32,2.622,33.3,-0.06
1/8/2014 5:40,1.144,12.17,83.9,7.32,2.624,33.2,-0.06
1/8/2014 5:55,1.145,12.17,83.9,7.32,2.629,33.5,-0.06
1/8/2014 6:10,1.147,12.17,83.8,7.32,2.629,33.4,-0.06
1/8/2014 6:25,1.147,12.17,83.9,7.32,2.631,33.5,-0.06
1/8/2014 6:40,1.149,12.17,83.8,7.32,2.631,33.2,-0.06
1/8/2014 6:55,1.15,12.16,83.8,7.32,2.633,33.3,-0.06
1/8/2014 7:10,1.151,12.16,83.8,7.32,2.634,33.3,-0.06
1/8/2014 7:25,1.152,12.16,83.8,7.32,2.635,33.1,-0.06
1/8/2014 7:40,1.155,12.16,83.8,7.32,2.636,33.5,-0.06
1/8/2014 7:55,1.156,12.15,83.7,7.32,2.636,33.1,-0.06
1/8/2014 8:10,1.158,12.15,83.7,7.32,2.637,33,-0.06
1/8/2014 8:25,1.159,12.15,83.7,7.32,2.637,33.1,-0.06
1/8/2014 8:40,1.161,12.14,83.7,7.32,2.639,33,-0.06
1/8/2014 8:55,1.163,12.15,83.7,7.32,2.638,32.5,-0.06
1/8/2014 9:10,1.166,12.14,83.6,7.32,2.638,32.6,-0.05
1/8/2014 9:25,1.166,12.13,83.6,7.32,2.638,32.3,-0.05
1/8/2014 9:40,1.167,12.13,83.6,7.32,2.638,32.2,-0.05
1/8/2014 9:55,1.168,12.12,83.6,7.32,2.639,32.4,-0.05
1/8/2014 10:10,1.17,12.12,83.6,7.32,2.64,32.2,-0.05
1/8/2014 10:25,1.17,12.13,83.6,7.32,2.64,32.6,-0.05
